date,ticker,value,country,desc
12/31/2001,FDNOESP Index,5.36,Spain,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2018,FDNOESP Index,2.31,Spain,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1979,FDNOESP Index,0.06,Spain,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1997,FDNOESP Index,2.51,Spain,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2014,FDNOESP Index,3.08,Spain,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2007,FDNOESP Index,9.96,Spain,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1992,FDNOESP Index,0.35,Spain,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1971,FDNOESP Index,0.05,Spain,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1988,FDNOESP Index,0.33,Spain,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2017,FDNOESP Index,1.99,Spain,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2008,FDNOESP Index,4.66,Spain,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2004,FDNOESP Index,5.82,Spain,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1973,FDNOESP Index,0.07,Spain,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2011,FDNOESP Index,3.04,Spain,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1993,FDNOESP Index,0.82,Spain,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1978,FDNOESP Index,0.06,Spain,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2003,FDNOESP Index,3.74,Spain,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1989,FDNOESP Index,0.36,Spain,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1974,FDNOESP Index,0.09,Spain,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1999,FDNOESP Index,7.11,Spain,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2012,WBNGHKG Index,0.6,Hong Kong,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2013,WBNGHKG Index,0.5,Hong Kong,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/1998,WBNGHKG Index,5.3,Hong Kong,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2008,WBNGHKG Index,1.2,Hong Kong,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2009,WBNGHKG Index,1.6,Hong Kong,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2004,WBNGHKG Index,2.3,Hong Kong,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2005,WBNGHKG Index,1.4,Hong Kong,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2015,WBNGHKG Index,0.7,Hong Kong,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2000,WBNGHKG Index,7.3,Hong Kong,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2001,WBNGHKG Index,6.5,Hong Kong,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2018,WBNGHKG Index,0.5,Hong Kong,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2011,WBNGHKG Index,0.7,Hong Kong,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2014,WBNGHKG Index,0.5,Hong Kong,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2007,WBNGHKG Index,0.8,Hong Kong,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2010,WBNGHKG Index,0.8,Hong Kong,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2003,WBNGHKG Index,3.9,Hong Kong,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2006,WBNGHKG Index,1.1,Hong Kong,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/1999,WBNGHKG Index,7.2,Hong Kong,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2016,WBNGHKG Index,0.9,Hong Kong,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2017,WBNGHKG Index,0.7,Hong Kong,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2002,WBNGHKG Index,5,Hong Kong,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2005,WBNGMEX Index,1.5,Mexico,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2010,WBNGMEX Index,2,Mexico,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2006,WBNGMEX Index,1.8,Mexico,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2013,WBNGMEX Index,3.2,Mexico,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2000,WBNGMEX Index,5.8,Mexico,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2016,WBNGMEX Index,2.1,Mexico,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2002,WBNGMEX Index,3.7,Mexico,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2012,WBNGMEX Index,2.4,Mexico,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/1998,WBNGMEX Index,11.3,Mexico,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2009,WBNGMEX Index,2.8,Mexico,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2015,WBNGMEX Index,2.5,Mexico,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2001,WBNGMEX Index,5.1,Mexico,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2018,WBNGMEX Index,2.1,Mexico,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/1997,WBNGMEX Index,11.1,Mexico,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2014,WBNGMEX Index,3,Mexico,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2007,WBNGMEX Index,2.3,Mexico,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2017,WBNGMEX Index,2.1,Mexico,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2008,WBNGMEX Index,3,Mexico,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2004,WBNGMEX Index,2.5,Mexico,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2011,WBNGMEX Index,2.1,Mexico,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2003,WBNGMEX Index,3.2,Mexico,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/1999,WBNGMEX Index,8.9,Mexico,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/1981,FDNOPRT Index,0.05,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1991,FDNOPRT Index,0.52,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1994,FDNOPRT Index,0.29,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2005,FDNOPRT Index,1.33,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1990,FDNOPRT Index,0.21,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2010,FDNOPRT Index,-1.55,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2006,FDNOPRT Index,4.21,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1984,FDNOPRT Index,0.04,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1995,FDNOPRT Index,0.58,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1980,FDNOPRT Index,0.04,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2013,FDNOPRT Index,3.04,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1977,FDNOPRT Index,0.01,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1987,FDNOPRT Index,-0.02,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1983,FDNOPRT Index,0.07,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2000,FDNOPRT Index,7.43,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1986,FDNOPRT Index,0,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1996,FDNOPRT Index,0.78,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1982,FDNOPRT Index,0.03,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1975,FDNOPRT Index,0.04,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2016,FDNOPRT Index,2.83,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1985,FDNOPRT Index,0.08,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2002,FDNOPRT Index,-1.03,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2012,FDNOPRT Index,2.27,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1998,FDNOPRT Index,5.73,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1976,FDNOPRT Index,0.03,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2009,FDNOPRT Index,1.46,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1972,FDNOPRT Index,0.06,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2015,FDNOPRT Index,0.59,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2001,FDNOPRT Index,5.13,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2018,FDNOPRT Index,0.09,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1979,FDNOPRT Index,-0.03,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1997,FDNOPRT Index,2.08,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2014,FDNOPRT Index,4.16,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2007,FDNOPRT Index,3.53,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1992,FDNOPRT Index,0.64,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1988,FDNOPRT Index,0.14,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2017,FDNOPRT Index,0.33,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2008,FDNOPRT Index,2.08,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2004,FDNOPRT Index,4.34,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1973,FDNOPRT Index,0.29,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2011,FDNOPRT Index,6.39,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1993,FDNOPRT Index,0.16,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1978,FDNOPRT Index,0.03,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2003,FDNOPRT Index,5.47,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1989,FDNOPRT Index,0.14,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1974,FDNOPRT Index,0.21,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/1999,FDNOPRT Index,2.07,Portugal,World Bank Foreign Direct Investment Net Outflows % of GDP
12/31/2012,WDTLAUST Index,1398942,Australia,World Bank Total Gross External Debt USD
12/31/2013,WDTLAUST Index,1374092,Australia,World Bank Total Gross External Debt USD
12/31/2008,WDTLAUST Index,799837,Australia,World Bank Total Gross External Debt USD
12/31/2009,WDTLAUST Index,1035746,Australia,World Bank Total Gross External Debt USD
12/31/2019,WDTLAUST Index,1484182,Australia,World Bank Total Gross External Debt USD
12/31/2004,WDTLAUST Index,506062,Australia,World Bank Total Gross External Debt USD
12/31/2005,WDTLAUST Index,532343,Australia,World Bank Total Gross External Debt USD
12/31/2015,WDTLAUST Index,1412283,Australia,World Bank Total Gross External Debt USD
12/31/2018,WDTLAUST Index,1498360,Australia,World Bank Total Gross External Debt USD
12/31/2011,WDTLAUST Index,1287036,Australia,World Bank Total Gross External Debt USD
12/31/2014,WDTLAUST Index,1403891,Australia,World Bank Total Gross External Debt USD
12/31/2007,WDTLAUST Index,811643,Australia,World Bank Total Gross External Debt USD
12/31/2010,WDTLAUST Index,1168982,Australia,World Bank Total Gross External Debt USD
12/31/2003,WDTLAUST Index,419006,Australia,World Bank Total Gross External Debt USD
12/31/2006,WDTLAUST Index,639634,Australia,World Bank Total Gross External Debt USD
12/31/2016,WDTLAUST Index,1404742,Australia,World Bank Total Gross External Debt USD
12/31/2017,WDTLAUST Index,1550905,Australia,World Bank Total Gross External Debt USD
12/31/1981,WRGDSOUT Index,202.25,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/1991,WRGDSOUT Index,220.73,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/1994,WRGDSOUT Index,225.68,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/2005,WRGDSOUT Index,322.23,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/1990,WRGDSOUT Index,223,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/2010,WRGDSOUT Index,375.35,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/2006,WRGDSOUT Index,340.29,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/1984,WRGDSOUT Index,207.84,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/1970,WRGDSOUT Index,137.81,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/1995,WRGDSOUT Index,232.67,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/1980,WRGDSOUT Index,191.96,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/1977,WRGDSOUT Index,168.39,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/1983,WRGDSOUT Index,197.76,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/2000,WRGDSOUT Index,267,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/1969,WRGDSOUT Index,130.93,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/1986,WRGDSOUT Index,205.36,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/1996,WRGDSOUT Index,242.68,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/1982,WRGDSOUT Index,201.48,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/1975,WRGDSOUT Index,164.84,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/2016,WRGDSOUT Index,420.21,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/2002,WRGDSOUT Index,284.36,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/1993,WRGDSOUT Index,218.68,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/1998,WRGDSOUT Index,250.23,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/1976,WRGDSOUT Index,168.55,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/2009,WRGDSOUT Index,364.28,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/2013,WRGDSOUT Index,406.1,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/1972,WRGDSOUT Index,146.08,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/2015,WRGDSOUT Index,418.54,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/2001,WRGDSOUT Index,274.21,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/2018,WRGDSOUT Index,429.51,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/1979,WRGDSOUT Index,180.04,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/2012,WRGDSOUT Index,396.26,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/1997,WRGDSOUT Index,248.99,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/2007,WRGDSOUT Index,358.53,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/1992,WRGDSOUT Index,216.02,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/1971,WRGDSOUT Index,143.7,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/1988,WRGDSOUT Index,218.48,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/2017,WRGDSOUT Index,426.16,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/2008,WRGDSOUT Index,369.97,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/2004,WRGDSOUT Index,306.08,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/1973,WRGDSOUT Index,152.76,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/1987,WRGDSOUT Index,209.68,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/2014,WRGDSOUT Index,413.61,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/2011,WRGDSOUT Index,387.68,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/1985,WRGDSOUT Index,205.33,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/1978,WRGDSOUT Index,173.47,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/2003,WRGDSOUT Index,292.74,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/1989,WRGDSOUT Index,223.71,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/1974,WRGDSOUT Index,162.09,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/1999,WRGDSOUT Index,256.24,South Africa,World Bank GDP Constant 2010 Prices USD
12/31/1981,BPCGIRL Index,40.6335,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/1991,BPCGIRL Index,42.876,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/1994,BPCGIRL Index,43.3605,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/2005,BPCGIRL Index,124.7281,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/1990,BPCGIRL Index,45.6257,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/2010,BPCGIRL Index,133.0471,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/2006,BPCGIRL Index,144.5103,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/1984,BPCGIRL Index,42.5228,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/1970,BPCGIRL Index,25.1524,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/1995,BPCGIRL Index,67.425,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/1980,BPCGIRL Index,40.5888,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/1977,BPCGIRL Index,35.8584,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/1983,BPCGIRL Index,43.2203,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/2000,BPCGIRL Index,102.6463,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/1969,BPCGIRL Index,28.2816,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/1986,BPCGIRL Index,41.2231,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/1996,BPCGIRL Index,71.6587,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/1982,BPCGIRL Index,42.7696,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/1975,BPCGIRL Index,34.2583,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/2016,BPCGIRL Index,48.128,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/2002,BPCGIRL Index,75.4282,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/1993,BPCGIRL Index,41.7482,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/1998,BPCGIRL Index,85.3629,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/1976,BPCGIRL Index,34.4451,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/2009,BPCGIRL Index,168.6744,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/2013,BPCGIRL Index,104.2556,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/1972,BPCGIRL Index,36.2016,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/2015,BPCGIRL Index,53.1089,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/2001,BPCGIRL Index,71.8532,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/2018,BPCGIRL Index,41.0782,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/1979,BPCGIRL Index,41.1165,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/2012,BPCGIRL Index,111.588,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/1997,BPCGIRL Index,80.6462,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/2007,BPCGIRL Index,157.9928,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/1992,BPCGIRL Index,43.5306,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/1971,BPCGIRL Index,32.7169,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/1988,BPCGIRL Index,42.5105,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/2017,BPCGIRL Index,44.2344,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/2008,BPCGIRL Index,165.8921,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/2004,BPCGIRL Index,104.9778,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/1973,BPCGIRL Index,35.6131,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/1987,BPCGIRL Index,40.386,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/2014,BPCGIRL Index,80.6911,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/2011,BPCGIRL Index,116.282,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/1985,BPCGIRL Index,40.724,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/1978,BPCGIRL Index,40.0575,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/2003,BPCGIRL Index,85.7311,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/1989,BPCGIRL Index,44.0199,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/1974,BPCGIRL Index,37.1709,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/1999,BPCGIRL Index,99.2474,Ireland,World Bank Domestic Private Sector Credit to GDP
12/31/2012,MCGDPHIL Index,89.05,Philippines,GDP to Market Cap ratio
12/31/2013,MCGDPHIL Index,78.42,Philippines,GDP to Market Cap ratio
12/31/2008,MCGDPHIL Index,27.96,Philippines,GDP to Market Cap ratio
12/31/2009,MCGDPHIL Index,50.67,Philippines,GDP to Market Cap ratio
12/31/2004,MCGDPHIL Index,31.16,Philippines,GDP to Market Cap ratio
12/31/2005,MCGDPHIL Index,38.4,Philippines,GDP to Market Cap ratio
12/31/2015,MCGDPHIL Index,82.5,Philippines,GDP to Market Cap ratio
12/31/2018,MCGDPHIL Index,80.97,Philippines,GDP to Market Cap ratio
12/31/2011,MCGDPHIL Index,68.84,Philippines,GDP to Market Cap ratio
12/31/2014,MCGDPHIL Index,94.39,Philippines,GDP to Market Cap ratio
12/31/2007,MCGDPHIL Index,68.28,Philippines,GDP to Market Cap ratio
12/31/2010,MCGDPHIL Index,79.26,Philippines,GDP to Market Cap ratio
12/31/2003,MCGDPHIL Index,27.33,Philippines,GDP to Market Cap ratio
12/31/2006,MCGDPHIL Index,55.48,Philippines,GDP to Market Cap ratio
12/31/2016,MCGDPHIL Index,80.14,Philippines,GDP to Market Cap ratio
12/31/2017,MCGDPHIL Index,93.52,Philippines,GDP to Market Cap ratio
12/31/1981,BPCGKOR Index,41.0726,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/1991,BPCGKOR Index,51.1227,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/1994,BPCGKOR Index,50.2053,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/2005,BPCGKOR Index,114.8188,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/1990,BPCGKOR Index,51.5043,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/2010,BPCGKOR Index,135.9278,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/2006,BPCGKOR Index,127.2213,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/1984,BPCGKOR Index,43.661,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/1970,BPCGKOR Index,32.8954,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/1995,BPCGKOR Index,49.5203,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/1980,BPCGKOR Index,40.632,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/1977,BPCGKOR Index,30.2273,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/1983,BPCGKOR Index,44.0803,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/2000,BPCGKOR Index,73.6033,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/1969,BPCGKOR Index,31.9305,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/1986,BPCGKOR Index,45.6726,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/1996,BPCGKOR Index,52.9215,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/1982,BPCGKOR Index,44.5624,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/1975,BPCGKOR Index,33.8238,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/2016,BPCGKOR Index,142.9553,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/2002,BPCGKOR Index,116.0224,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/1993,BPCGKOR Index,49.5591,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/1998,BPCGKOR Index,63.2809,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/1976,BPCGKOR Index,30.8954,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/2009,BPCGKOR Index,144.5266,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/2013,BPCGKOR Index,134.9078,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/1972,BPCGKOR Index,34.3441,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/2015,BPCGKOR Index,140.0733,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/2001,BPCGKOR Index,106.0578,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/2018,BPCGKOR Index,150.3361,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/1979,BPCGKOR Index,35.6488,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/2012,BPCGKOR Index,136.693,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/1997,BPCGKOR Index,57.9177,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/2007,BPCGKOR Index,134.88,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/1992,BPCGKOR Index,49.6813,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/1971,BPCGKOR Index,34.9856,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/1988,BPCGKOR Index,44.4792,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/2017,BPCGKOR Index,144.7984,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/2008,BPCGKOR Index,148.3405,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/2004,BPCGKOR Index,109.7758,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/1973,BPCGKOR Index,34.4587,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/1987,BPCGKOR Index,46.397,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/2014,BPCGKOR Index,138.3582,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/2011,BPCGKOR Index,138.1333,South Korea,World Bank Domestic Private Sector Credit to GDP
12/31/1985,BPCGKOR Index,46.2953,South Korea,World Bank Domestic Private Sector Credit to GDP
